CustomerId,Geography,Balance,EstimatedSalary
15611223,Germany,101648.5,172001.44
15611223,Germany,101648.5,172001.44
15623202,Germany,102556.18,171971.25
15623202,Germany,102556.18,171971.25
15680597,Germany,138515.02,171768.76
15680597,Germany,138515.02,171768.76
15742613,Germany,152324.66,171733.22
15742613,Germany,152324.66,171733.22
15706706,Germany,135310.41,171668.2
15706706,Germany,135310.41,171668.2
15699335,Germany,137657.25,171657.57
15699335,Germany,137657.25,171657.57
15623536,Germany,154439.86,171519.06
15623536,Germany,154439.86,171519.06
15781298,Germany,124216.93,171442.36
15781298,Germany,124216.93,171442.36
15604792,Germany,140752.06,171430.16
15604792,Germany,140752.06,171430.16
15700300,Germany,131593.85,171345.02
15700300,Germany,131593.85,171345.02
15765520,Germany,188614.07,171344.09
15765520,Germany,188614.07,171344.09
15662100,Germany,128605.32,171096.2
15662100,Germany,128605.32,171096.2
15811026,Germany,136855.94,171070.52
15811026,Germany,136855.94,171070.52
15591698,Germany,132934.89,171056.65
15591698,Germany,132934.89,171056.65
15801788,Germany,185544.36,171037.63
15801788,Germany,185544.36,171037.63
15766765,Germany,60263.23,170835.32
15766765,Germany,60263.23,170835.32
15729065,Germany,109960.06,170829.87
15729065,Germany,109960.06,170829.87
15810457,Germany,150412.14,170764.08
15810457,Germany,150412.14,170764.08
15746737,Germany,69129.59,170705.53
15746737,Germany,69129.59,170705.53
15762134,Germany,119152.1,170679.74
15762134,Germany,119152.1,170679.74
15774224,Germany,131563.88,170638.98
15774224,Germany,131563.88,170638.98
15621195,Germany,147974.16,170518.83
15621195,Germany,147974.16,170518.83
15701042,Germany,151027.56,170320.58
15701042,Germany,151027.56,170320.58
15713440,Germany,151701.45,170138.68
15713440,Germany,151701.45,170138.68
15757829,Germany,137389.77,170122.22
15757829,Germany,137389.77,170122.22
15736816,Germany,136815.64,170041.95
15736816,Germany,136815.64,170041.95
15639278,Germany,145387.32,169963.2
15639278,Germany,145387.32,169963.2
15677796,Germany,129289.98,169935.46
15677796,Germany,129289.98,169935.46
15679249,Germany,163146.46,169621.69
15679249,Germany,163146.46,169621.69
15669175,Germany,107637.97,169505.83
15669175,Germany,107637.97,169505.83
15752047,Germany,161814.64,169381.9
15752047,Germany,161814.64,169381.9
15641773,Germany,179334.83,169303.65
15641773,Germany,179334.83,169303.65
15788022,Germany,90757.64,169183.66
15788022,Germany,90757.64,169183.66
15587581,Germany,136624.6,169117.74
15587581,Germany,136624.6,169117.74
15652030,Germany,108204.52,169037.84
15652030,Germany,108204.52,169037.84
15795759,Germany,107906.75,168886.39
15795759,Germany,107906.75,168886.39
15618225,Germany,116993.43,168816.22
15618225,Germany,116993.43,168816.22
15638329,Germany,111432.13,168683.57
15638329,Germany,111432.13,168683.57
15668248,Germany,133201.17,168507.68
15668248,Germany,133201.17,168507.68
15687558,Germany,118613.34,168469.65
15687558,Germany,118613.34,168469.65
15607526,Germany,102645.48,168359.98
15607526,Germany,102645.48,168359.98
15688498,Germany,87096.82,168186.11
15688498,Germany,87096.82,168186.11
15655436,Germany,136911.07,168184.62
15655436,Germany,136911.07,168184.62
15719508,Germany,121205.15,168080.53
15719508,Germany,121205.15,168080.53
15669414,Germany,118356.89,168034.83
15669414,Germany,118356.89,168034.83
15664772,Germany,79460.98,167973.63
15664772,Germany,79460.98,167973.63
15737910,Germany,140691.08,167810.26
15737910,Germany,140691.08,167810.26
15802381,Germany,63663.93,167784.28
15802381,Germany,63663.93,167784.28
15707144,Germany,82506.72,167705.07
15707144,Germany,82506.72,167705.07
15722701,Germany,132694.73,167689.56
15722701,Germany,132694.73,167689.56
15610711,Germany,128644.46,167673.37
15610711,Germany,128644.46,167673.37
15617136,Germany,61482.47,167538.66
15617136,Germany,61482.47,167538.66
15610643,Germany,151739.65,167461.5
15610643,Germany,151739.65,167461.5
15700964,Germany,104848.68,167387.36
15700964,Germany,104848.68,167387.36
15811389,Germany,171982.95,167313.07
15811389,Germany,171982.95,167313.07
15607269,Germany,151249.45,167237.94
15607269,Germany,151249.45,167237.94
15650442,Germany,141528.88,167087.34
15650442,Germany,141528.88,167087.34
15625881,Germany,111432.77,167032.49
15625881,Germany,111432.77,167032.49
15700627,Germany,143500.82,166996.46
15700627,Germany,143500.82,166996.46
15585734,Germany,137742.9,166957.82
15585734,Germany,137742.9,166957.82
15793311,Germany,119492.88,166896.01
15793311,Germany,119492.88,166896.01
15648136,Germany,152812.58,166682.57
15648136,Germany,152812.58,166682.57
15774328,Germany,144757.97,166656.18
15774328,Germany,144757.97,166656.18
15593280,Germany,140733.74,166588.76
15593280,Germany,140733.74,166588.76
15720637,Germany,120530.34,166586.99
15720637,Germany,120530.34,166586.99
15794356,Germany,121765.37,166516.84
15794356,Germany,121765.37,166516.84
15680706,Germany,131834.8,166476.95
15680706,Germany,131834.8,166476.95
15747168,Germany,103108.8,166475.44
15747168,Germany,103108.8,166475.44
15664311,Germany,123675.69,166458.41
15664311,Germany,123675.69,166458.41
15771543,Germany,134237.07,166423.66
15771543,Germany,134237.07,166423.66
15571869,Germany,112650.89,166386.22
15571869,Germany,112650.89,166386.22
15641860,Germany,108760.27,166324.79
15641860,Germany,108760.27,166324.79
15680234,Germany,138032.15,166317.71
15680234,Germany,138032.15,166317.71
15788723,Germany,143888.22,166236.38
15788723,Germany,143888.22,166236.38
15667458,Germany,124023.18,166188.28
15667458,Germany,124023.18,166188.28
15804709,Germany,111578.18,166165.93
15804709,Germany,111578.18,166165.93
15670374,Germany,120656.86,166164.3
15670374,Germany,120656.86,166164.3
15673790,Germany,109200.74,165990.44
15673790,Germany,109200.74,165990.44
15713975,Germany,139756.12,165849.49
15713975,Germany,139756.12,165849.49
15650437,Germany,124450.36,165786.1
15650437,Germany,124450.36,165786.1
15745030,Germany,79706.25,165675.01
15745030,Germany,79706.25,165675.01
15732266,Germany,127997.83,165378.66
15732266,Germany,127997.83,165378.66
15714397,Germany,101014.08,165257.31
15714397,Germany,101014.08,165257.31
15605950,Germany,137060.88,165227.23
15605950,Germany,137060.88,165227.23
15602043,Germany,141788.63,164967.21
15602043,Germany,141788.63,164967.21
15722578,Germany,97956.5,164966.27
15722578,Germany,97956.5,164966.27
15721469,Germany,170295.04,164741.81
15721469,Germany,170295.04,164741.81
15763704,Germany,69014.49,164621.43
15763704,Germany,69014.49,164621.43
15808846,Germany,165878.76,164537.17
15808846,Germany,165878.76,164537.17
15645637,Germany,119787.76,164248.33
15645637,Germany,119787.76,164248.33
15805463,Germany,105163.88,164170.46
15805463,Germany,105163.88,164170.46
15766378,Germany,106431.97,164117.69
15766378,Germany,106431.97,164117.69
15690134,Germany,85679.25,164104.74
15690134,Germany,85679.25,164104.74
15595831,Germany,145215.43,164083.72
15595831,Germany,145215.43,164083.72
15680970,Germany,114206.84,164061.6
15680970,Germany,114206.84,164061.6
15702298,Germany,125561.97,164040.94
15702298,Germany,125561.97,164040.94
15715512,Germany,154640.41,164039.51
15715512,Germany,154640.41,164039.51
15782736,Germany,152522.47,164038.07
15782736,Germany,152522.47,164038.07
15728608,Germany,91025.58,163783
15728608,Germany,91025.58,163783
15681843,Germany,180303.24,163587.9
15681843,Germany,180303.24,163587.9
15638463,Germany,139480.18,163581.67
15638463,Germany,139480.18,163581.67
15805429,Germany,106819.65,163570.25
15805429,Germany,106819.65,163570.25
15665168,Germany,105206.7,163558.36
15665168,Germany,105206.7,163558.36
15787161,Germany,129269.27,163504.33
15787161,Germany,129269.27,163504.33
15711572,Germany,110941.93,163484.8
15711572,Germany,110941.93,163484.8
15663933,Germany,86147.46,163440.8
15663933,Germany,86147.46,163440.8
15613180,Germany,153344.72,163295.87
15613180,Germany,153344.72,163295.87
15627859,Germany,102609,163257.44
15627859,Germany,102609,163257.44
15762937,Germany,140348.56,163254.39
15762937,Germany,140348.56,163254.39
15743498,Germany,137755.76,163191.99
15743498,Germany,137755.76,163191.99
15789201,Germany,145623.36,163181.62
15789201,Germany,145623.36,163181.62
15568032,Germany,127320.36,163170.32
15568032,Germany,127320.36,163170.32
15723717,Germany,118334.44,163147.99
15723717,Germany,118334.44,163147.99
15601659,Germany,91680.1,163141.18
15601659,Germany,91680.1,163141.18
15584928,Germany,120074.97,162961.79
15584928,Germany,120074.97,162961.79
15629128,Germany,132193.94,162865.52
15629128,Germany,132193.94,162865.52
15694628,Germany,157731.6,162820.6
15694628,Germany,157731.6,162820.6
15626008,Germany,111973.97,162756.29
15626008,Germany,111973.97,162756.29
15774155,Germany,103471.52,162703
15774155,Germany,103471.52,162703
15800514,Germany,95675.62,162699.7
15800514,Germany,95675.62,162699.7
15724623,Germany,113034.22,162503.48
15724623,Germany,113034.22,162503.48
15738828,Germany,152880.97,162478.11
15738828,Germany,152880.97,162478.11
15740356,Germany,115021.76,162443.05
15740356,Germany,115021.76,162443.05
15749019,Germany,93796.42,162321.26
15749019,Germany,93796.42,162321.26
15673074,Germany,126663.51,162267.91
15673074,Germany,126663.51,162267.91
15568506,Germany,67238.98,161811.23
15568506,Germany,67238.98,161811.23
15616367,Germany,121523.51,161655.55
15616367,Germany,121523.51,161655.55
15799966,Germany,101609.77,161479.19
15799966,Germany,101609.77,161479.19
15813504,Germany,146566.01,161407.48
15813504,Germany,146566.01,161407.48
15745375,Germany,72012.76,161333.13
15745375,Germany,72012.76,161333.13
15655213,Germany,132508.3,161304.68
15655213,Germany,132508.3,161304.68
15774586,Germany,118588.83,161241.65
15774586,Germany,118588.83,161241.65
15712199,Germany,183997.7,161217.18
15712199,Germany,183997.7,161217.18
15737265,Germany,152182.83,161203.6
15737265,Germany,152182.83,161203.6
15797190,Germany,96202.32,161154.85
15797190,Germany,96202.32,161154.85
15655232,Germany,126803.34,161133.4
15655232,Germany,126803.34,161133.4
15774262,Germany,83693.34,161083.53
15774262,Germany,83693.34,161083.53
15709478,Germany,117524.72,161064.29
15709478,Germany,117524.72,161064.29
15799217,Germany,52436.2,161051.75
15799217,Germany,52436.2,161051.75
15756471,Germany,118627.16,160835.3
15756471,Germany,118627.16,160835.3
15618562,Germany,140306.38,160618.61
15618562,Germany,140306.38,160618.61
15759913,Germany,85200.82,160574.09
15759913,Germany,85200.82,160574.09
15737542,Germany,103294.56,160548.12
15737542,Germany,103294.56,160548.12
15651883,Germany,115796.7,160526.36
15651883,Germany,115796.7,160526.36
15675585,Germany,97738.97,160523.33
15675585,Germany,97738.97,160523.33
15670602,Germany,107418.27,160450.21
15670602,Germany,107418.27,160450.21
15752801,Germany,125961.74,160303.08
15752801,Germany,125961.74,160303.08
15792729,Germany,176311.36,160213.27
15792729,Germany,176311.36,160213.27
15757912,Germany,125977.81,160162.42
15757912,Germany,125977.81,160162.42
15662884,Germany,110597.76,160122.66
15662884,Germany,110597.76,160122.66
15715709,Germany,114091.38,159888.1
15715709,Germany,114091.38,159888.1
15700657,Germany,110086.69,159773.14
15700657,Germany,110086.69,159773.14
15701376,Germany,152958.29,159585.61
15701376,Germany,152958.29,159585.61
15653306,Germany,88335.05,159584.81
15653306,Germany,88335.05,159584.81
15606386,Germany,111512.75,159576.75
15606386,Germany,111512.75,159576.75
15584229,Germany,123943.18,159553.27
15584229,Germany,123943.18,159553.27
15746553,Germany,124233.24,159456.87
15746553,Germany,124233.24,159456.87
15705515,Germany,138241.9,159418.1
15705515,Germany,138241.9,159418.1
15611848,Germany,137714.25,159403.68
15611848,Germany,137714.25,159403.68
15690164,Germany,83199.05,159334.93
15690164,Germany,83199.05,159334.93
15740868,Germany,134562.8,159268.67
15740868,Germany,134562.8,159268.67
15578369,Germany,145219.3,159132.83
15578369,Germany,145219.3,159132.83
15661591,Germany,130969.77,158891.79
15661591,Germany,130969.77,158891.79
15789158,Germany,113599.74,158887.09
15789158,Germany,113599.74,158887.09
15778320,Germany,148495.64,158853.98
15778320,Germany,148495.64,158853.98
15709016,Germany,91219.29,158845.49
15709016,Germany,91219.29,158845.49
15593345,Germany,125241.17,158736.07
15593345,Germany,125241.17,158736.07
15567399,Germany,144164.29,158646.46
15567399,Germany,144164.29,158646.46
15776733,Germany,124513.66,158610.89
15776733,Germany,124513.66,158610.89
15777892,Germany,107720.64,158591.12
15777892,Germany,107720.64,158591.12
15597909,Germany,128135.99,158437.73
15597909,Germany,128135.99,158437.73
15569764,Germany,154007.21,158408.23
15569764,Germany,154007.21,158408.23
15693233,Germany,99812.88,158357.97
15693233,Germany,99812.88,158357.97
15791780,Germany,104478.12,158248.71
15791780,Germany,104478.12,158248.71
15811958,Germany,112755.34,158171.36
15811958,Germany,112755.34,158171.36
15732437,Germany,131873.07,158036.72
15732437,Germany,131873.07,158036.72
15723488,Germany,106854.21,157959.02
15723488,Germany,106854.21,157959.02
15707291,Germany,129250,157937.35
15707291,Germany,129250,157937.35
15672056,Germany,140080.32,157908.19
15672056,Germany,140080.32,157908.19
15690456,Germany,79523.13,157648.12
15690456,Germany,79523.13,157648.12
15657566,Germany,103097.85,157577.29
15657566,Germany,103097.85,157577.29
15677921,Germany,115920.62,157552.08
15677921,Germany,115920.62,157552.08
15641416,Germany,94867.18,157527.6
15641416,Germany,94867.18,157527.6
15803032,Germany,89111.63,157239.6
15803032,Germany,89111.63,157239.6
15594928,Germany,129055.13,157147.59
15594928,Germany,129055.13,157147.59
15748327,Germany,118235.7,157137.23
15748327,Germany,118235.7,157137.23
15767954,Germany,81623.67,156791.36
15767954,Germany,81623.67,156791.36
15709135,Germany,101231.77,156529.44
15709135,Germany,101231.77,156529.44
15644453,Germany,132670.53,156476.36
15644453,Germany,132670.53,156476.36
15704581,Germany,87967.42,156309.52
15704581,Germany,87967.42,156309.52
15697000,Germany,61825.5,156124.93
15697000,Germany,61825.5,156124.93
15613172,Germany,95826.49,155996.96
15613172,Germany,95826.49,155996.96
15730793,Germany,111009.32,155905.79
15730793,Germany,111009.32,155905.79
15734659,Germany,107978.4,155876.06
15734659,Germany,107978.4,155876.06
15689786,Germany,169743.83,155850.4
15689786,Germany,169743.83,155850.4
15742534,Germany,123802.98,155846.69
15742534,Germany,123802.98,155846.69
15638610,Germany,117325.54,155799.86
15638610,Germany,117325.54,155799.86
15631406,Germany,109387.9,155721.15
15631406,Germany,109387.9,155721.15
15650889,Germany,133537.1,155593.74
15650889,Germany,133537.1,155593.74
15768151,Germany,109032.23,155407.21
15768151,Germany,109032.23,155407.21
15657937,Germany,112949.71,155231.55
15657937,Germany,112949.71,155231.55
15702789,Germany,175214.71,155165.61
15702789,Germany,175214.71,155165.61
15686835,Germany,148384.64,155047.11
15686835,Germany,148384.64,155047.11
15755018,Germany,109819.16,154491.39
15755018,Germany,109819.16,154491.39
15714080,Germany,97001.36,154486.01
15714080,Germany,97001.36,154486.01
15619608,Germany,92895.56,154344
15619608,Germany,92895.56,154344
15750569,Germany,102955.14,154137.33
15750569,Germany,102955.14,154137.33
15747795,Germany,129499.42,154071.27
15747795,Germany,129499.42,154071.27
15788683,Germany,129417.82,153727.32
15788683,Germany,129417.82,153727.32
15765537,Germany,142721.52,153605.75
15765537,Germany,142721.52,153605.75
15681446,Germany,157098.52,153535.27
15681446,Germany,157098.52,153535.27
15807432,Germany,136925.09,153400.24
15807432,Germany,136925.09,153400.24
15761950,Germany,110827.49,153383.54
15761950,Germany,110827.49,153383.54
15673333,Germany,96781.39,153373.71
15673333,Germany,96781.39,153373.71
15605918,Germany,78992.75,153265.31
15605918,Germany,78992.75,153265.31
15643188,Germany,114603.76,153194.32
15643188,Germany,114603.76,153194.32
15570051,Germany,179886.41,153122.58
15570051,Germany,179886.41,153122.58
15787189,Germany,134250.17,153046.16
15787189,Germany,134250.17,153046.16
15569410,Germany,114430.18,153012.13
15569410,Germany,114430.18,153012.13
15812356,Germany,89175.06,152883.95
15812356,Germany,89175.06,152883.95
15570912,Germany,127772.1,152643.48
15570912,Germany,127772.1,152643.48
15642162,Germany,123407.69,152541.89
15642162,Germany,123407.69,152541.89
15643671,Germany,97036.22,152450.84
15643671,Germany,97036.22,152450.84
15809286,Germany,138292.64,152422.91
15809286,Germany,138292.64,152422.91
15617301,Germany,130809.77,152290.28
15617301,Germany,130809.77,152290.28
15635776,Germany,154846.24,151903.6
15635776,Germany,154846.24,151903.6
15786153,Germany,137774.11,151902.78
15786153,Germany,137774.11,151902.78
15605826,Germany,121063.8,151481.86
15605826,Germany,121063.8,151481.86
15598259,Germany,98612.1,151349.35
15598259,Germany,98612.1,151349.35
15691871,Germany,153279.39,151336.96
15691871,Germany,153279.39,151336.96
15775238,Germany,133432.59,151303.48
15775238,Germany,133432.59,151303.48
15665087,Germany,118547.72,151192.18
15665087,Germany,118547.72,151192.18
15644621,Germany,106756.01,151167.94
15644621,Germany,106756.01,151167.94
15775809,Germany,98723.67,151146.67
15775809,Germany,98723.67,151146.67
15566156,Germany,71497.79,151083.8
15566156,Germany,71497.79,151083.8
15632521,Germany,130170.82,150856.38
15632521,Germany,130170.82,150856.38
15739972,Germany,152367.21,150835.21
15739972,Germany,152367.21,150835.21
15729238,Germany,106396.48,150661.42
15729238,Germany,106396.48,150661.42
15783629,Germany,117899.95,150266.81
15783629,Germany,117899.95,150266.81
15739292,Germany,103837.75,150218.11
15739292,Germany,103837.75,150218.11
15723886,Germany,119714.25,150135.38
15723886,Germany,119714.25,150135.38
15696989,Germany,139493.25,150093.32
15696989,Germany,139493.25,150093.32
15581700,Germany,86920.86,150048.37
15581700,Germany,86920.86,150048.37
15724851,Germany,111589.67,150037.19
15724851,Germany,111589.67,150037.19
15792525,Germany,97361.66,149922.38
15792525,Germany,97361.66,149922.38
15752375,Germany,149564.61,149913.84
15752375,Germany,149564.61,149913.84
15581871,Germany,131287.36,149697.78
15581871,Germany,131287.36,149697.78
15724321,Germany,128298.74,149614.17
15724321,Germany,128298.74,149614.17
15633461,Germany,130170.82,149599.62
15633461,Germany,130170.82,149599.62
15725509,Germany,115286.68,149587.92
15725509,Germany,115286.68,149587.92
15718507,Germany,116509.99,149517.71
15718507,Germany,116509.99,149517.71
15660316,Germany,135549.9,149471.13
15660316,Germany,135549.9,149471.13
15663883,Germany,141827.33,149458.73
15663883,Germany,141827.33,149458.73
15617518,Germany,89409.95,149399.7
15617518,Germany,89409.95,149399.7
15671934,Germany,132906.88,149384.43
15671934,Germany,132906.88,149384.43
15738672,Germany,162485.8,149381.32
15738672,Germany,162485.8,149381.32
15789563,Germany,111288.18,149170.25
15789563,Germany,111288.18,149170.25
15787907,Germany,137227.04,149097.38
15787907,Germany,137227.04,149097.38
15644765,Germany,120727.97,149073.88
15644765,Germany,120727.97,149073.88
15808621,Germany,76190.48,149066.14
15808621,Germany,76190.48,149066.14
15693205,Germany,109153.96,148848.76
15693205,Germany,109153.96,148848.76
15705739,Germany,159904.79,148811.14
15705739,Germany,159904.79,148811.14
15595153,Germany,106022.73,148727.42
15595153,Germany,106022.73,148727.42
15661275,Germany,110791.97,148704.77
15661275,Germany,110791.97,148704.77
15765300,Germany,62389.03,148623.43
15765300,Germany,62389.03,148623.43
15723484,Germany,103873.39,148611.52
15723484,Germany,103873.39,148611.52
15652883,Germany,124576.65,148584.61
15652883,Germany,124576.65,148584.61
15587421,Germany,111388.18,148564.76
15587421,Germany,111388.18,148564.76
15785920,Germany,125141.24,148537.07
15785920,Germany,125141.24,148537.07
15688951,Germany,119654.44,148412.24
15688951,Germany,119654.44,148412.24
15717629,Germany,59972.26,148172.94
15717629,Germany,59972.26,148172.94
15780359,Germany,115142.9,148098.95
15780359,Germany,115142.9,148098.95
15665376,Germany,166518.63,147930.46
15665376,Germany,166518.63,147930.46
15614929,Germany,96213.82,147913.56
15614929,Germany,96213.82,147913.56
15715142,Germany,102703.62,147802.94
15715142,Germany,102703.62,147802.94
15704681,Germany,99660.13,147700.78
15704681,Germany,99660.13,147700.78
15796218,Germany,131968.57,147693.92
15796218,Germany,131968.57,147693.92
15574830,Germany,128137.42,147635.33
15574830,Germany,128137.42,147635.33
15570857,Germany,111213.64,147578.26
15570857,Germany,111213.64,147578.26
15720968,Germany,130274.26,147533.09
15720968,Germany,130274.26,147533.09
15730353,Germany,145294.08,147484.13
15730353,Germany,145294.08,147484.13
15657321,Germany,113174.21,147261.58
15657321,Germany,113174.21,147261.58
15616676,Germany,122478.51,147230.77
15616676,Germany,122478.51,147230.77
15750867,Germany,92060.06,147222.95
15750867,Germany,92060.06,147222.95
15625501,Germany,127201.58,147168.28
15625501,Germany,127201.58,147168.28
15703482,Germany,134260.36,147074.67
15703482,Germany,134260.36,147074.67
15727408,Germany,61688.61,147059.16
15727408,Germany,61688.61,147059.16
15698321,Germany,95039.73,147055.87
15698321,Germany,95039.73,147055.87
15566253,Germany,143391.07,146891.07
15566253,Germany,143391.07,146891.07
15787014,Germany,90371.09,146851.73
15787014,Germany,90371.09,146851.73
15633834,Germany,99705.69,146723.72
15633834,Germany,99705.69,146723.72
15568240,Germany,77168.87,146700.22
15568240,Germany,77168.87,146700.22
15658982,Germany,122034.4,146663.43
15658982,Germany,122034.4,146663.43
15674950,Germany,142406.43,146637.45
15674950,Germany,142406.43,146637.45
15694376,Germany,153469.26,146573.66
15694376,Germany,153469.26,146573.66
15690829,Germany,137115.16,146516.86
15690829,Germany,137115.16,146516.86
15573628,Germany,148074.79,146411.41
15573628,Germany,148074.79,146411.41
15661290,Germany,107199.75,146398.51
15661290,Germany,107199.75,146398.51
15612455,Germany,124240.93,146372.51
15612455,Germany,124240.93,146372.51
15800434,Germany,76915.4,146359.81
15800434,Germany,76915.4,146359.81
15779862,Germany,133003.03,146339.27
15779862,Germany,133003.03,146339.27
15718280,Germany,139822.11,146219.9
15718280,Germany,139822.11,146219.9
15622305,Germany,107868.14,146192.4
15622305,Germany,107868.14,146192.4
15595036,Germany,92847.59,146154.06
15595036,Germany,92847.59,146154.06
15790750,Germany,123187.51,146111.35
15790750,Germany,123187.51,146111.35
15731327,Germany,166527.88,146007.7
15731327,Germany,166527.88,146007.7
15578546,Germany,102251.14,145900.89
15578546,Germany,102251.14,145900.89
15791131,Germany,143340.44,145796.49
15791131,Germany,143340.44,145796.49
15569624,Germany,105864.6,145567.34
15569624,Germany,105864.6,145567.34
15576044,Germany,150329.15,145558.42
15576044,Germany,150329.15,145558.42
15751177,Germany,119657.53,145387.05
15751177,Germany,119657.53,145387.05
15764448,Germany,144037.6,145325.32
15764448,Germany,144037.6,145325.32
15622993,Germany,124695.72,145251.35
15622993,Germany,124695.72,145251.35
15762882,Germany,61211.18,145250.43
15762882,Germany,61211.18,145250.43
15702919,Germany,63669.42,145111.37
15702919,Germany,63669.42,145111.37
15752342,Germany,133656.91,145071.33
15752342,Germany,133656.91,145071.33
15578186,Germany,115217.99,144995.33
15578186,Germany,115217.99,144995.33
15641175,Germany,120916.52,144727.45
15641175,Germany,120916.52,144727.45
15702669,Germany,117028.6,144680.18
15702669,Germany,117028.6,144680.18
15566633,Germany,155059.1,144584.29
15566633,Germany,155059.1,144584.29
15808674,Germany,128352.59,144000.59
15808674,Germany,128352.59,144000.59
15681402,Germany,66101.89,143981.27
15681402,Germany,66101.89,143981.27
15789313,Germany,96553.52,143952.24
15789313,Germany,96553.52,143952.24
15567897,Germany,132725.1,143913.33
15567897,Germany,132725.1,143913.33
15728474,Germany,108235.91,143783.28
15728474,Germany,108235.91,143783.28
15586029,Germany,96152.68,143711.02
15586029,Germany,96152.68,143711.02
15761241,Germany,129745.1,143683.75
15761241,Germany,129745.1,143683.75
15748552,Germany,155994.15,143665.44
15748552,Germany,155994.15,143665.44
15669899,Germany,135643,143619.52
15669899,Germany,135643,143619.52
15640418,Germany,115897.73,143544.48
15640418,Germany,115897.73,143544.48
15748854,Germany,91938.31,143481.85
15748854,Germany,91938.31,143481.85
15727391,Germany,144553.5,143454.95
15727391,Germany,144553.5,143454.95
15774744,Germany,97286.16,143433.33
15774744,Germany,97286.16,143433.33
15636407,Germany,127758.09,143357.03
15636407,Germany,127758.09,143357.03
15638028,Germany,127237.25,143317.42
15638028,Germany,127237.25,143317.42
15628170,Germany,68067.24,143287.58
15628170,Germany,68067.24,143287.58
15625740,Germany,143426.34,143104.3
15625740,Germany,143426.34,143104.3
15588372,Germany,105489.31,143096.49
15588372,Germany,105489.31,143096.49
15618255,Germany,103244.86,143049.72
15618255,Germany,103244.86,143049.72
15782418,Germany,83495.11,143022.31
15782418,Germany,83495.11,143022.31
15791700,Germany,118079.47,143007.49
15791700,Germany,118079.47,143007.49
15609998,Germany,137648.41,142977.05
15609998,Germany,137648.41,142977.05
15709451,Germany,121952.75,142839.82
15709451,Germany,121952.75,142839.82
15636061,Germany,68345.86,142566.75
15636061,Germany,68345.86,142566.75
15631159,Germany,72252.64,142514.66
15631159,Germany,72252.64,142514.66
15696703,Germany,160358.68,142367.72
15696703,Germany,160358.68,142367.72
15591107,Germany,110357,141977.54
15591107,Germany,110357,141977.54
15806049,Germany,140510.89,141914.94
15806049,Germany,140510.89,141914.94
15635396,Germany,139106.19,141872.05
15635396,Germany,139106.19,141872.05
15705298,Germany,172693.54,141798.98
15705298,Germany,172693.54,141798.98
15647975,Germany,147037.32,141763.26
15647975,Germany,147037.32,141763.26
15627185,Germany,123737.04,141558.04
15627185,Germany,123737.04,141558.04
15800295,Germany,112746.54,141230.07
15800295,Germany,112746.54,141230.07
15620507,Germany,156771.68,141148.21
15620507,Germany,156771.68,141148.21
15588955,Germany,93259.57,141035.65
15588955,Germany,93259.57,141035.65
15737521,Germany,103604.31,140947.05
15737521,Germany,103604.31,140947.05
15642530,Germany,144090.42,140938.95
15642530,Germany,144090.42,140938.95
15588090,Germany,107494.86,140937.91
15588090,Germany,107494.86,140937.91
15567980,Germany,100727.5,140857.76
15567980,Germany,100727.5,140857.76
15654495,Germany,120621.89,140803.7
15654495,Germany,120621.89,140803.7
15613427,Germany,108797.63,140763.18
15613427,Germany,108797.63,140763.18
15724145,Germany,149318.55,140746.13
15724145,Germany,149318.55,140746.13
15669490,Germany,94001.61,140723.05
15669490,Germany,94001.61,140723.05
15566735,Germany,108913.84,140460.01
15566735,Germany,108913.84,140460.01
15706200,Germany,138014.4,140298.24
15706200,Germany,138014.4,140298.24
15671655,Germany,143966.3,140262.96
15671655,Germany,143966.3,140262.96
15806808,Germany,112281.6,140225.14
15806808,Germany,112281.6,140225.14
15682890,Germany,65095.41,140197.42
15682890,Germany,65095.41,140197.42
15724563,Germany,65046.08,140139.28
15724563,Germany,65046.08,140139.28
15716381,Germany,109062.28,140136.1
15716381,Germany,109062.28,140136.1
15607178,Germany,54901.01,140075.55
15607178,Germany,54901.01,140075.55
15577515,Germany,108477.27,140003
15577515,Germany,108477.27,140003
15651052,Germany,127655.22,139994.68
15651052,Germany,127655.22,139994.68
15692929,Germany,113657.41,139946.68
15692929,Germany,113657.41,139946.68
15585388,Germany,125189.75,139874.43
15585388,Germany,125189.75,139874.43
15579914,Germany,109786.82,139712.81
15579914,Germany,109786.82,139712.81
15603550,Germany,70258.88,139607.61
15603550,Germany,70258.88,139607.61
15793049,Germany,115115.38,139558.6
15793049,Germany,115115.38,139558.6
15649618,Germany,167395.6,139537.43
15649618,Germany,167395.6,139537.43
15649033,Germany,127723.25,139469.11
15649033,Germany,127723.25,139469.11
15569678,Germany,166824.59,139451.98
15569678,Germany,166824.59,139451.98
15727499,Germany,129118.5,139435.12
15727499,Germany,129118.5,139435.12
15607537,Germany,107850.82,139431
15607537,Germany,107850.82,139431
15701319,Germany,96340.81,139377.24
15701319,Germany,96340.81,139377.24
15640161,Germany,157955.83,139297.71
15640161,Germany,157955.83,139297.71
15669342,Germany,127862.93,139083.7
15669342,Germany,127862.93,139083.7
15637690,Germany,98675.74,138906.85
15637690,Germany,98675.74,138906.85
15679062,Germany,91522.04,138835.91
15679062,Germany,91522.04,138835.91
15797081,Germany,115488.52,138656.81
15797081,Germany,115488.52,138656.81
