_id,CustomerId,CreditScore,Exited
68340eb480d3588bea314f00,15660147,493,0
68340eb480d3588bea314f01,15814998,688,0
68340eb480d3588bea314f02,15802207,769,0
68340eb480d3588bea314f03,15658668,581,0
68340eb480d3588bea314f04,15715079,465,0
68340eb480d3588bea314f05,15570360,641,0
68340eb480d3588bea314f06,15674678,731,1
68340eb480d3588bea314f07,15780925,625,0
68340eb480d3588bea314f08,15688193,468,0
68340eb480d3588bea314f09,15778219,790,0
68340eb480d3588bea314f0a,15696514,587,0
68340eb480d3588bea314f0b,15712303,692,0
68340eb480d3588bea314f0c,15719090,676,0
68340eb480d3588bea314f0d,15735632,571,0
68340eb480d3588bea314f0e,15619436,700,0
68340eb480d3588bea314f0f,15722404,445,0
68340eb480d3588bea314f10,15662063,746,0
68340eb480d3588bea314f11,15745605,722,1
68340eb480d3588bea314f12,15636658,596,0
68340eb480d3588bea314f13,15784130,850,0
68340eb480d3588bea314f14,15606755,597,1
68340eb480d3588bea314f15,15801699,436,0
68340eb480d3588bea314f16,15784097,660,0
68340eb480d3588bea314f17,15764654,649,0
68340eb480d3588bea314f18,15612092,646,1
68340eb480d3588bea314f19,15610903,560,0
68340eb480d3588bea314f1a,15705777,710,0
68340eb480d3588bea314f1b,15661936,513,0
68340eb480d3588bea314f1c,15700864,607,0
68340eb480d3588bea314f1d,15722965,757,1
68340eb480d3588bea314f1e,15737521,619,0
68340eb480d3588bea314f1f,15814465,612,0
68340eb480d3588bea314f20,15580988,842,0
68340eb480d3588bea314f21,15789974,713,1
68340eb480d3588bea314f22,15713370,657,1
68340eb480d3588bea314f23,15748673,770,0
68340eb480d3588bea314f24,15754919,773,0
68340eb480d3588bea314f25,15641662,470,0
68340eb480d3588bea314f26,15813422,781,0
68340eb480d3588bea314f27,15713596,428,0
68340eb480d3588bea314f28,15791216,600,1
68340eb480d3588bea314f29,15689031,697,0
68340eb480d3588bea314f2a,15763704,692,0
68340eb480d3588bea314f2b,15631339,791,0
68340eb480d3588bea314f2c,15771509,538,0
68340eb480d3588bea314f2d,15769586,820,0
68340eb480d3588bea314f2e,15656096,679,0
68340eb480d3588bea314f2f,15585280,649,0
68340eb480d3588bea314f30,15743582,632,0
68340eb480d3588bea314f31,15761692,594,0
68340eb480d3588bea314f32,15627840,682,1
68340eb480d3588bea314f33,15778861,720,0
68340eb480d3588bea314f34,15770554,769,0
68340eb480d3588bea314f35,15806956,746,1
68340eb480d3588bea314f36,15701908,623,0
68340eb480d3588bea314f37,15736990,537,0
68340eb480d3588bea314f38,15743714,468,0
68340eb480d3588bea314f39,15807993,588,1
68340eb480d3588bea314f3a,15644686,729,0
68340eb480d3588bea314f3b,15677377,543,0
68340eb480d3588bea314f3c,15626412,499,0
68340eb480d3588bea314f3d,15643679,784,0
68340eb480d3588bea314f3e,15728456,604,1
68340eb480d3588bea314f3f,15630661,614,0
68340eb480d3588bea314f40,15734044,671,0
68340eb480d3588bea314f41,15705001,587,0
68340eb480d3588bea314f42,15809817,593,0
68340eb480d3588bea314f43,15809137,453,1
68340eb480d3588bea314f44,15751593,570,0
68340eb480d3588bea314f45,15626491,655,0
68340eb480d3588bea314f46,15765461,632,0
68340eb480d3588bea314f47,15568120,681,0
68340eb480d3588bea314f48,15787161,591,0
68340eb480d3588bea314f49,15812324,779,0
68340eb480d3588bea314f4a,15588944,456,1
68340eb480d3588bea314f4b,15694253,686,0
68340eb480d3588bea314f4c,15759566,617,0
68340eb480d3588bea314f4d,15675675,850,0
68340eb480d3588bea314f4e,15802060,646,0
68340eb480d3588bea314f4f,15660505,735,1
68340eb480d3588bea314f50,15782630,543,0
68340eb480d3588bea314f51,15700710,490,0
68340eb480d3588bea314f52,15742834,640,0
68340eb480d3588bea314f53,15806511,445,0
68340eb480d3588bea314f54,15608166,761,0
68340eb480d3588bea314f55,15614230,426,0
68340eb480d3588bea314f56,15729958,777,0
68340eb480d3588bea314f57,15800814,534,0
68340eb480d3588bea314f58,15674727,777,0
68340eb480d3588bea314f59,15657779,806,0
68340eb480d3588bea314f5a,15801395,790,0
68340eb480d3588bea314f5b,15757911,643,0
68340eb480d3588bea314f5c,15665340,584,0
68340eb480d3588bea314f5d,15787151,638,0
68340eb480d3588bea314f5e,15757821,771,0
68340eb480d3588bea314f5f,15600688,600,0
68340eb480d3588bea314f60,15594878,661,1
68340eb480d3588bea314f61,15569248,554,1
68340eb480d3588bea314f62,15812706,627,0
68340eb480d3588bea314f63,15645045,659,0
68340eb480d3588bea314f64,15766746,835,0
68340eb480d3588bea314f65,15700383,763,0
68340eb480d3588bea314f66,15632551,625,0
68340eb480d3588bea314f67,15795129,799,0
68340eb480d3588bea314f68,15650545,849,0
68340eb480d3588bea314f69,15612769,692,0
68340eb480d3588bea314f6a,15710853,623,0
68340eb480d3588bea314f6b,15623712,453,1
68340eb480d3588bea314f6c,15653251,408,1
68340eb480d3588bea314f6d,15755077,778,1
68340eb480d3588bea314f6e,15808557,695,1
68340eb480d3588bea314f6f,15614687,677,0
68340eb480d3588bea314f70,15626882,662,0
68340eb480d3588bea314f71,15748034,534,0
68340eb480d3588bea314f72,15632324,602,0
68340eb480d3588bea314f73,15761023,554,1
68340eb480d3588bea314f74,15761453,667,0
68340eb480d3588bea314f75,15646726,672,0
68340eb480d3588bea314f76,15637169,838,0
68340eb480d3588bea314f77,15636024,692,0
68340eb480d3588bea314f78,15801218,675,1
68340eb480d3588bea314f79,15642655,731,0
68340eb480d3588bea314f7a,15690130,468,0
68340eb480d3588bea314f7b,15653753,542,0
68340eb480d3588bea314f7c,15641359,662,1
68340eb480d3588bea314f7d,15776827,770,0
68340eb480d3588bea314f7e,15647725,675,1
68340eb480d3588bea314f7f,15648455,647,0
68340eb480d3588bea314f80,15580629,604,0
68340eb480d3588bea314f81,15730161,833,0
68340eb480d3588bea314f82,15626612,741,1
68340eb480d3588bea314f83,15662865,658,0
68340eb480d3588bea314f84,15629094,528,1
68340eb480d3588bea314f85,15651823,590,1
68340eb480d3588bea314f86,15594827,675,0
68340eb480d3588bea314f87,15786392,765,0
68340eb480d3588bea314f88,15727353,650,1
68340eb480d3588bea314f89,15733777,817,1
68340eb480d3588bea314f8a,15614302,699,0
68340eb480d3588bea314f8b,15723263,495,1
68340eb480d3588bea314f8c,15687270,491,0
68340eb480d3588bea314f8d,15803121,847,1
68340eb480d3588bea314f8e,15598700,676,0
68340eb480d3588bea314f8f,15741875,746,0
68340eb480d3588bea314f90,15631709,470,0
68340eb480d3588bea314f91,15672970,714,0
68340eb480d3588bea314f92,15761670,695,1
68340eb480d3588bea314f93,15706005,674,1
68340eb480d3588bea314f94,15790336,664,0
68340eb480d3588bea314f95,15754267,697,0
68340eb480d3588bea314f96,15791988,670,0
68340eb480d3588bea314f97,15683375,541,0
68340eb480d3588bea314f98,15625151,640,0
68340eb480d3588bea314f99,15635285,647,0
68340eb480d3588bea314f9a,15574296,757,0
68340eb480d3588bea314f9b,15711618,704,1
68340eb480d3588bea314f9c,15670943,778,0
68340eb480d3588bea314f9d,15634359,639,0
68340eb480d3588bea314f9e,15586629,637,0
68340eb480d3588bea314f9f,15588461,686,0
68340eb480d3588bea314fa0,15773221,577,1
68340eb480d3588bea314fa1,15664227,506,0
68340eb480d3588bea314fa2,15741745,757,0
68340eb480d3588bea314fa3,15652626,826,0
68340eb480d3588bea314fa4,15599410,721,0
68340eb480d3588bea314fa5,15571958,489,0
68340eb480d3588bea314fa6,15785406,446,0
68340eb480d3588bea314fa7,15687884,677,0
68340eb480d3588bea314fa8,15621685,769,0
68340eb480d3588bea314fa9,15628886,677,1
68340eb480d3588bea314faa,15699325,555,0
68340eb480d3588bea314fab,15578369,652,0
68340eb480d3588bea314fac,15654156,722,0
68340eb480d3588bea314fad,15707199,643,0
68340eb480d3588bea314fae,15671630,796,0
68340eb480d3588bea314faf,15632079,720,0
68340eb480d3588bea314fb0,15767921,613,0
68340eb480d3588bea314fb1,15573599,506,1
68340eb480d3588bea314fb2,15747208,608,1
68340eb480d3588bea314fb3,15582762,667,0
68340eb480d3588bea314fb4,15772528,750,1
68340eb480d3588bea314fb5,15755798,610,0
68340eb480d3588bea314fb6,15788683,588,0
68340eb480d3588bea314fb7,15616922,479,0
68340eb480d3588bea314fb8,15771855,682,0
68340eb480d3588bea314fb9,15601873,677,0
68340eb480d3588bea314fba,15657868,850,0
68340eb480d3588bea314fbb,15711716,580,1
68340eb480d3588bea314fbc,15734246,746,0
68340eb480d3588bea314fbd,15792151,635,0
68340eb480d3588bea314fbe,15770159,664,0
68340eb480d3588bea314fbf,15747649,558,0
68340eb480d3588bea314fc0,15639357,415,1
68340eb480d3588bea314fc1,15738907,798,1
68340eb480d3588bea314fc2,15663446,792,1
68340eb480d3588bea314fc3,15750867,489,1
68340eb480d3588bea314fc4,15715939,730,0
68340eb480d3588bea314fc5,15763806,773,0
68340eb480d3588bea314fc6,15637993,711,0
68340eb480d3588bea314fc7,15720338,592,0
68340eb480d3588bea314fc8,15627162,695,0
68340eb480d3588bea314fc9,15596710,640,0
68340eb480d3588bea314fca,15781678,470,0
68340eb480d3588bea314fcb,15634968,789,1
68340eb480d3588bea314fcc,15609475,604,0
68340eb480d3588bea314fcd,15573319,493,0
68340eb480d3588bea314fce,15738291,671,0
68340eb480d3588bea314fcf,15782456,656,0
68340eb480d3588bea314fd0,15794841,739,0
68340eb480d3588bea314fd1,15684696,560,0
68340eb480d3588bea314fd2,15629846,827,0
68340eb480d3588bea314fd3,15674442,681,0
68340eb480d3588bea314fd4,15571689,740,0
68340eb480d3588bea314fd5,15730469,663,0
68340eb480d3588bea314fd6,15809320,845,1
68340eb480d3588bea314fd7,15684367,555,0
68340eb480d3588bea314fd8,15793049,680,1
68340eb480d3588bea314fd9,15603665,638,0
68340eb480d3588bea314fda,15613623,640,0
68340eb480d3588bea314fdb,15569572,778,0
68340eb480d3588bea314fdc,15698791,679,0
68340eb480d3588bea314fdd,15626233,593,0
68340eb480d3588bea314fde,15607263,788,1
68340eb480d3588bea314fdf,15610900,770,1
68340eb480d3588bea314fe0,15624775,729,0
68340eb480d3588bea314fe1,15691703,545,1
68340eb480d3588bea314fe2,15745355,597,0
68340eb480d3588bea314fe3,15724955,537,0
68340eb480d3588bea314fe4,15628999,732,0
68340eb480d3588bea314fe5,15654341,542,0
68340eb480d3588bea314fe6,15744240,688,0
68340eb480d3588bea314fe7,15632365,542,0
68340eb480d3588bea314fe8,15729689,754,0
68340eb480d3588bea314fe9,15759284,750,1
68340eb480d3588bea314fea,15602124,731,0
68340eb480d3588bea314feb,15661903,699,1
68340eb480d3588bea314fec,15664668,534,1
68340eb480d3588bea314fed,15736431,494,0
68340eb480d3588bea314fee,15748639,497,0
68340eb480d3588bea314fef,15628123,632,0
68340eb480d3588bea314ff0,15602731,724,1
68340eb480d3588bea314ff1,15794137,751,0
68340eb480d3588bea314ff2,15748696,733,0
68340eb480d3588bea314ff3,15725068,701,0
68340eb480d3588bea314ff4,15807340,525,0
68340eb480d3588bea314ff5,15586133,666,1
68340eb480d3588bea314ff6,15576185,653,0
68340eb480d3588bea314ff7,15660809,850,0
68340eb480d3588bea314ff8,15616666,646,0
68340eb480d3588bea314ff9,15706904,750,0
68340eb480d3588bea314ffa,15606915,764,0
68340eb480d3588bea314ffb,15749693,658,0
68340eb480d3588bea314ffc,15791743,727,0
68340eb480d3588bea314ffd,15796480,687,0
68340eb480d3588bea314ffe,15790442,631,0
68340eb480d3588bea314fff,15609458,797,0
68340eb480d3588bea315000,15593897,650,0
68340eb480d3588bea315001,15604576,850,0
68340eb480d3588bea315002,15666270,676,1
68340eb480d3588bea315003,15572626,620,0
68340eb480d3588bea315004,15727197,576,1
68340eb480d3588bea315005,15714006,482,0
68340eb480d3588bea315006,15642137,695,0
68340eb480d3588bea315007,15665327,706,0
68340eb480d3588bea315008,15626806,668,0
68340eb480d3588bea315009,15662578,679,0
68340eb480d3588bea31500a,15790829,703,0
68340eb480d3588bea31500b,15654959,670,0
68340eb480d3588bea31500c,15760244,590,0
68340eb480d3588bea31500d,15715394,613,0
68340eb480d3588bea31500e,15722246,742,1
68340eb480d3588bea31500f,15609704,608,1
68340eb480d3588bea315010,15757628,571,0
68340eb480d3588bea315011,15633586,595,0
68340eb480d3588bea315012,15565796,745,0
68340eb480d3588bea315013,15717935,589,0
68340eb480d3588bea315014,15577700,749,0
68340eb480d3588bea315015,15747345,678,0
68340eb480d3588bea315016,15678317,603,0
68340eb480d3588bea315017,15698335,504,0
68340eb480d3588bea315018,15768451,739,1
68340eb480d3588bea315019,15753213,604,0
68340eb480d3588bea31501a,15769645,612,0
68340eb480d3588bea31501b,15657565,629,0
68340eb480d3588bea31501c,15620323,652,0
68340eb480d3588bea31501d,15679983,565,0
68340eb480d3588bea31501e,15812616,707,1
68340eb480d3588bea31501f,15601796,645,0
68340eb480d3588bea315020,15729489,762,1
68340eb480d3588bea315021,15613216,639,0
68340eb480d3588bea315022,15657937,709,0
68340eb480d3588bea315023,15815428,823,0
68340eb480d3588bea315024,15640409,817,1
68340eb480d3588bea315025,15699492,665,0
68340eb480d3588bea315026,15623536,646,0
68340eb480d3588bea315027,15707551,568,0
68340eb480d3588bea315028,15577999,850,1
68340eb480d3588bea315029,15788775,473,0
68340eb480d3588bea31502a,15758362,731,0
68340eb480d3588bea31502b,15807961,619,0
68340eb480d3588bea31502c,15710978,715,0
68340eb480d3588bea31502d,15703541,772,1
68340eb480d3588bea31502e,15626474,686,0
68340eb480d3588bea31502f,15608344,749,1
68340eb480d3588bea315030,15768367,781,1
68340eb480d3588bea315031,15806210,675,0
68340eb480d3588bea315032,15697702,730,0
68340eb480d3588bea315033,15689152,683,0
68340eb480d3588bea315034,15568573,554,1
68340eb480d3588bea315035,15689598,722,1
68340eb480d3588bea315036,15713374,689,0
68340eb480d3588bea315037,15679733,796,0
68340eb480d3588bea315038,15759274,447,0
68340eb480d3588bea315039,15607748,498,0
68340eb480d3588bea31503a,15607577,663,0
68340eb480d3588bea31503b,15813697,498,0
68340eb480d3588bea31503c,15801125,627,0
68340eb480d3588bea31503d,15777855,649,0
68340eb480d3588bea31503e,15635396,738,1
68340eb480d3588bea31503f,15698031,587,0
68340eb480d3588bea315040,15678944,655,1
68340eb480d3588bea315041,15718507,647,1
68340eb480d3588bea315042,15808334,776,0
68340eb480d3588bea315043,15804709,688,1
68340eb480d3588bea315044,15645835,605,0
68340eb480d3588bea315045,15738166,596,0
68340eb480d3588bea315046,15675360,427,0
68340eb480d3588bea315047,15793042,629,0
68340eb480d3588bea315048,15630106,496,0
68340eb480d3588bea315049,15810385,717,0
68340eb480d3588bea31504a,15578211,777,0
68340eb480d3588bea31504b,15572792,535,0
68340eb480d3588bea31504c,15620030,744,0
68340eb480d3588bea31504d,15783541,755,0
68340eb480d3588bea31504e,15679284,593,0
68340eb480d3588bea31504f,15582910,514,1
68340eb480d3588bea315050,15688337,721,0
68340eb480d3588bea315051,15734970,835,0
68340eb480d3588bea315052,15759140,682,0
68340eb480d3588bea315053,15643042,590,0
68340eb480d3588bea315054,15773868,653,1
68340eb480d3588bea315055,15615820,837,0
68340eb480d3588bea315056,15730273,841,0
68340eb480d3588bea315057,15724890,584,0
68340eb480d3588bea315058,15765952,769,0
68340eb480d3588bea315059,15685920,599,0
68340eb480d3588bea31505a,15663263,698,0
68340eb480d3588bea31505b,15568953,477,0
68340eb480d3588bea31505c,15643361,477,0
68340eb480d3588bea31505d,15699486,745,0
68340eb480d3588bea31505e,15747854,749,0
68340eb480d3588bea31505f,15691785,850,1
68340eb480d3588bea315060,15709004,528,0
68340eb480d3588bea315061,15652218,750,0
68340eb480d3588bea315062,15697127,543,0
68340eb480d3588bea315063,15658486,579,0
68340eb480d3588bea315064,15694160,624,0
68340eb480d3588bea315065,15685290,595,1
68340eb480d3588bea315066,15701042,596,0
68340eb480d3588bea315067,15680449,431,1
68340eb480d3588bea315068,15599860,647,1
68340eb480d3588bea315069,15723169,640,0
68340eb480d3588bea31506a,15803842,752,0
68340eb480d3588bea31506b,15728224,710,1
68340eb480d3588bea31506c,15644174,638,1
68340eb480d3588bea31506d,15707110,660,0
68340eb480d3588bea31506e,15765415,609,0
68340eb480d3588bea31506f,15756751,596,1
68340eb480d3588bea315070,15795151,705,0
68340eb480d3588bea315071,15632859,444,0
68340eb480d3588bea315072,15584037,727,1
68340eb480d3588bea315073,15621409,496,0
68340eb480d3588bea315074,15581102,554,0
68340eb480d3588bea315075,15578096,537,0
68340eb480d3588bea315076,15669887,839,1
68340eb480d3588bea315077,15621834,700,0
68340eb480d3588bea315078,15655341,458,0
68340eb480d3588bea315079,15685314,850,0
68340eb480d3588bea31507a,15653997,699,0
68340eb480d3588bea31507b,15629551,615,0
68340eb480d3588bea31507c,15651264,850,1
68340eb480d3588bea31507d,15760825,604,0
68340eb480d3588bea31507e,15597394,668,0
68340eb480d3588bea31507f,15740383,594,0
68340eb480d3588bea315080,15670562,470,0
68340eb480d3588bea315081,15698117,701,0
68340eb480d3588bea315082,15694805,664,0
68340eb480d3588bea315083,15746802,477,0
68340eb480d3588bea315084,15589428,756,0
68340eb480d3588bea315085,15790267,625,0
68340eb480d3588bea315086,15665402,703,0
68340eb480d3588bea315087,15642093,646,0
68340eb480d3588bea315088,15666181,650,0
68340eb480d3588bea315089,15602554,664,0
68340eb480d3588bea31508a,15724251,682,1
68340eb480d3588bea31508b,15740147,725,0
68340eb480d3588bea31508c,15718289,553,1
68340eb480d3588bea31508d,15763148,576,0
68340eb480d3588bea31508e,15685245,608,0
68340eb480d3588bea31508f,15626985,850,0
68340eb480d3588bea315090,15585823,627,0
68340eb480d3588bea315091,15728167,667,0
68340eb480d3588bea315092,15762928,548,0
68340eb480d3588bea315093,15751774,774,0
68340eb480d3588bea315094,15654733,794,1
68340eb480d3588bea315095,15809777,497,0
68340eb480d3588bea315096,15744200,587,0
68340eb480d3588bea315097,15720713,850,0
68340eb480d3588bea315098,15695356,722,0
68340eb480d3588bea315099,15653315,555,0
68340eb480d3588bea31509a,15604792,609,0
68340eb480d3588bea31509b,15704819,734,0
68340eb480d3588bea31509c,15670859,718,0
68340eb480d3588bea31509d,15602797,645,1
68340eb480d3588bea31509e,15662533,598,0
68340eb480d3588bea31509f,15778154,628,1
68340eb480d3588bea3150a0,15806230,629,1
68340eb480d3588bea3150a1,15662884,739,1
68340eb480d3588bea3150a2,15750778,653,1
68340eb480d3588bea3150a3,15717185,711,0
68340eb480d3588bea3150a4,15677804,783,1
68340eb480d3588bea3150a5,15568915,681,0
68340eb480d3588bea3150a6,15736495,712,0
68340eb480d3588bea3150a7,15737354,554,0
68340eb480d3588bea3150a8,15667889,611,0
68340eb480d3588bea3150a9,15577831,560,0
68340eb480d3588bea3150aa,15729836,646,0
68340eb480d3588bea3150ab,15775293,680,0
68340eb480d3588bea3150ac,15697597,631,0
68340eb480d3588bea3150ad,15639669,746,0
68340eb480d3588bea3150ae,15631392,654,0
68340eb480d3588bea3150af,15580935,687,0
68340eb480d3588bea3150b0,15590344,708,0
68340eb480d3588bea3150b1,15653306,679,0
68340eb480d3588bea3150b2,15805025,636,0
68340eb480d3588bea3150b3,15658449,695,0
68340eb480d3588bea3150b4,15694450,677,0
68340eb480d3588bea3150b5,15605666,720,0
68340eb480d3588bea3150b6,15615126,780,1
68340eb480d3588bea3150b7,15726588,653,0
68340eb480d3588bea3150b8,15645095,674,0
68340eb480d3588bea3150b9,15808960,620,0
68340eb480d3588bea3150ba,15729435,623,0
68340eb480d3588bea3150bb,15656840,547,0
68340eb480d3588bea3150bc,15659149,530,0
68340eb480d3588bea3150bd,15585490,746,0
68340eb480d3588bea3150be,15674929,512,0
68340eb480d3588bea3150bf,15746341,630,0
68340eb480d3588bea3150c0,15662091,570,0
68340eb480d3588bea3150c1,15620123,605,0
68340eb480d3588bea3150c2,15616240,530,0
68340eb480d3588bea3150c3,15624186,813,0
68340eb480d3588bea3150c4,15605036,704,0
68340eb480d3588bea3150c5,15805151,565,0
68340eb480d3588bea3150c6,15753847,645,1
68340eb480d3588bea3150c7,15653222,526,0
68340eb480d3588bea3150c8,15757541,778,1
68340eb480d3588bea3150c9,15726945,677,0
68340eb480d3588bea3150ca,15794276,588,0
68340eb480d3588bea3150cb,15568328,488,0
68340eb480d3588bea3150cc,15604355,519,0
68340eb480d3588bea3150cd,15735788,709,0
68340eb480d3588bea3150ce,15618255,642,1
68340eb480d3588bea3150cf,15720941,710,0
68340eb480d3588bea3150d0,15769110,653,0
68340eb480d3588bea3150d1,15576094,743,0
68340eb480d3588bea3150d2,15756150,418,0
68340eb480d3588bea3150d3,15719579,670,0
68340eb480d3588bea3150d4,15748854,723,0
68340eb480d3588bea3150d5,15612455,549,0
68340eb480d3588bea3150d6,15664802,543,0
68340eb480d3588bea3150d7,15735687,595,0
68340eb480d3588bea3150d8,15664734,673,0
68340eb480d3588bea3150d9,15767894,741,0
68340eb480d3588bea3150da,15666884,508,0
68340eb480d3588bea3150db,15750156,662,1
68340eb480d3588bea3150dc,15751120,752,0
68340eb480d3588bea3150dd,15575748,809,0
68340eb480d3588bea3150de,15714610,575,0
68340eb480d3588bea3150df,15720305,591,1
68340eb480d3588bea3150e0,15678129,643,0
68340eb480d3588bea3150e1,15566633,698,0
68340eb480d3588bea3150e2,15680436,496,0
68340eb480d3588bea3150e3,15674343,597,0
68340eb480d3588bea3150e4,15658890,603,0
68340eb480d3588bea3150e5,15599004,655,0
68340eb480d3588bea3150e6,15726487,431,0
68340eb480d3588bea3150e7,15698716,620,1
68340eb480d3588bea3150e8,15710527,782,0
68340eb480d3588bea3150e9,15655590,581,0
68340eb480d3588bea3150ea,15732266,553,1
68340eb480d3588bea3150eb,15669326,658,0
68340eb480d3588bea3150ec,15672246,686,0
68340eb480d3588bea3150ed,15620276,539,0
68340eb480d3588bea3150ee,15640258,685,1
68340eb480d3588bea3150ef,15740283,850,0
68340eb480d3588bea3150f0,15759717,763,0
68340eb480d3588bea3150f1,15620268,634,0
68340eb480d3588bea3150f2,15743871,567,1
68340eb480d3588bea3150f3,15614491,539,0
68340eb480d3588bea3150f4,15595047,764,0
68340eb480d3588bea3150f5,15732334,653,0
68340eb480d3588bea3150f6,15701206,566,0
68340eb480d3588bea3150f7,15581280,714,0
68340eb480d3588bea3150f8,15651943,580,0
68340eb480d3588bea3150f9,15609545,548,0
68340eb480d3588bea3150fa,15658548,646,0
68340eb480d3588bea3150fb,15626008,622,1
68340eb480d3588bea3150fc,15774133,706,0
68340eb480d3588bea3150fd,15763798,680,0
68340eb480d3588bea3150fe,15758013,698,0
68340eb480d3588bea3150ff,15705765,581,0
68340eb480d3588bea315100,15648362,728,1
68340eb480d3588bea315101,15761102,707,0
68340eb480d3588bea315102,15610165,761,0
68340eb480d3588bea315103,15723717,483,1
68340eb480d3588bea315104,15654611,736,0
68340eb480d3588bea315105,15659736,716,1
68340eb480d3588bea315106,15603170,654,1
68340eb480d3588bea315107,15786167,649,0
68340eb480d3588bea315108,15671915,649,0
68340eb480d3588bea315109,15794792,612,0
68340eb480d3588bea31510a,15652789,657,0
68340eb480d3588bea31510b,15739168,511,0
68340eb480d3588bea31510c,15719950,682,0
68340eb480d3588bea31510d,15743818,748,0
68340eb480d3588bea31510e,15717937,554,0
68340eb480d3588bea31510f,15602841,794,0
68340eb480d3588bea315110,15619972,807,1
68340eb480d3588bea315111,15796114,594,0
68340eb480d3588bea315112,15633546,652,0
68340eb480d3588bea315113,15758755,729,0
68340eb480d3588bea315114,15695168,625,0
68340eb480d3588bea315115,15754342,597,0
68340eb480d3588bea315116,15756610,657,1
68340eb480d3588bea315117,15640917,633,0
68340eb480d3588bea315118,15663164,663,1
68340eb480d3588bea315119,15616811,535,0
68340eb480d3588bea31511a,15610781,702,0
68340eb480d3588bea31511b,15600911,712,0
68340eb480d3588bea31511c,15629603,607,0
68340eb480d3588bea31511d,15714981,476,1
68340eb480d3588bea31511e,15775892,748,0
68340eb480d3588bea31511f,15782778,815,0
68340eb480d3588bea315120,15786643,602,0
68340eb480d3588bea315121,15595657,649,0
68340eb480d3588bea315122,15743673,551,1
68340eb480d3588bea315123,15634310,509,0
68340eb480d3588bea315124,15790809,685,0
68340eb480d3588bea315125,15668695,536,0
68340eb480d3588bea315126,15669281,711,0
68340eb480d3588bea315127,15621031,761,0
68340eb480d3588bea315128,15720071,535,1
68340eb480d3588bea315129,15792180,566,0
68340eb480d3588bea31512a,15813894,620,0
68340eb480d3588bea31512b,15669490,837,0
68340eb480d3588bea31512c,15783030,685,1
68340eb480d3588bea31512d,15695792,673,0
68340eb480d3588bea31512e,15575676,638,0
68340eb480d3588bea31512f,15627665,614,1
68340eb480d3588bea315130,15814092,626,1
68340eb480d3588bea315131,15695225,834,0
68340eb480d3588bea315132,15615091,691,0
68340eb480d3588bea315133,15794345,706,0
68340eb480d3588bea315134,15726484,633,0
68340eb480d3588bea315135,15650442,644,1
68340eb480d3588bea315136,15714256,666,0
68340eb480d3588bea315137,15778752,708,0
68340eb480d3588bea315138,15601659,496,1
68340eb480d3588bea315139,15602811,730,0
68340eb480d3588bea31513a,15779414,696,0
68340eb480d3588bea31513b,15763097,809,0
68340eb480d3588bea31513c,15633666,701,0
68340eb480d3588bea31513d,15718789,604,0
68340eb480d3588bea31513e,15690620,665,0
68340eb480d3588bea31513f,15737071,639,1
68340eb480d3588bea315140,15665062,696,0
68340eb480d3588bea315141,15600692,520,0
68340eb480d3588bea315142,15792064,545,1
68340eb480d3588bea315143,15811486,634,0
68340eb480d3588bea315144,15626141,750,0
68340eb480d3588bea315145,15738546,530,0
68340eb480d3588bea315146,15677052,589,1
68340eb480d3588bea315147,15656454,654,0
68340eb480d3588bea315148,15645496,648,0
68340eb480d3588bea315149,15612505,835,0
68340eb480d3588bea31514a,15708513,446,0
68340eb480d3588bea31514b,15685654,514,0
68340eb480d3588bea31514c,15732307,694,0
68340eb480d3588bea31514d,15726814,554,0
68340eb480d3588bea31514e,15653776,720,1
68340eb480d3588bea31514f,15597914,641,1
68340eb480d3588bea315150,15631603,813,0
68340eb480d3588bea315151,15789753,480,0
68340eb480d3588bea315152,15678034,811,1
68340eb480d3588bea315153,15690209,715,0
68340eb480d3588bea315154,15592091,620,0
68340eb480d3588bea315155,15647453,721,0
68340eb480d3588bea315156,15697100,772,1
68340eb480d3588bea315157,15811290,680,0
68340eb480d3588bea315158,15629187,535,0
68340eb480d3588bea315159,15758073,655,0
68340eb480d3588bea31515a,15640769,660,0
68340eb480d3588bea31515b,15606641,762,1
68340eb480d3588bea31515c,15718280,662,0
68340eb480d3588bea31515d,15764335,463,0
68340eb480d3588bea31515e,15634218,501,0
68340eb480d3588bea31515f,15808760,603,0
68340eb480d3588bea315160,15648461,688,0
68340eb480d3588bea315161,15593555,430,0
68340eb480d3588bea315162,15569079,632,1
68340eb480d3588bea315163,15800736,601,0
68340eb480d3588bea315164,15792607,769,0
68340eb480d3588bea315165,15640034,551,1
68340eb480d3588bea315166,15807563,841,1
68340eb480d3588bea315167,15684461,469,1
68340eb480d3588bea315168,15580134,479,0
68340eb480d3588bea315169,15679075,701,0
68340eb480d3588bea31516a,15742504,593,0
68340eb480d3588bea31516b,15567328,738,0
68340eb480d3588bea31516c,15698294,635,0
68340eb480d3588bea31516d,15607142,658,0
68340eb480d3588bea31516e,15738516,687,0
68340eb480d3588bea31516f,15806403,650,0
68340eb480d3588bea315170,15656707,720,0
68340eb480d3588bea315171,15653715,602,0
68340eb480d3588bea315172,15806184,618,0
68340eb480d3588bea315173,15585734,803,0
68340eb480d3588bea315174,15725639,793,0
68340eb480d3588bea315175,15618401,616,0
68340eb480d3588bea315176,15785385,550,0
68340eb480d3588bea315177,15734762,602,1
68340eb480d3588bea315178,15767129,452,0
